topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights
translation,62,218,results,multi-modal models,has,outperform,multi-modal models has outperform,0.5982056260108948
translation,62,218,results,outperform,has,language-only baseline,outperform has language-only baseline,0.5919138193130493
translation,62,218,results,results,find that,multi-modal models,results find that multi-modal models,0.6105462908744812
translation,63,6,experiments,vision - language question answering task,based on,"clevr ( johnson et al. , 2017a ) dataset","vision - language question answering task based on clevr ( johnson et al. , 2017a ) dataset",0.5647618174552917
translation,63,5,model,model,take,visual understanding,model take visual understanding,0.6412723660469055
translation,64,256,ablation-analysis,bert ( frozen ) and w2v variants,are,weaker,bert ( frozen ) and w2v variants are weaker,0.602854311466217
translation,64,256,ablation-analysis,ablation analysis,has,bert ( frozen ) and w2v variants,ablation analysis has bert ( frozen ) and w2v variants,0.5541306138038635
translation,64,276,ablation-analysis,both forward and backward transfers,are,effective,both forward and backward transfers are effective,0.6026939749717712
translation,64,276,ablation-analysis,ablation analysis,see,both forward and backward transfers,ablation analysis see both forward and backward transfers,0.6038540601730347
translation,64,279,ablation-analysis,each of the components,is,effective,each of the components is effective,0.6032114028930664
translation,64,279,ablation-analysis,each of the components,work,in concert,each of the components work in concert,0.6175940632820129
translation,64,279,ablation-analysis,in concert,to produce,best final result,in concert to produce best final result,0.7318052053451538
translation,64,279,ablation-analysis,ablation analysis,shows,each of the components,ablation analysis shows each of the components,0.6427532434463501
translation,64,203,baselines,bert,with,fine-tuning,bert with fine-tuning,0.6896287798881531
translation,64,203,baselines,bert ( frozen ),without finetuning,adapter-bert,bert ( frozen ) without finetuning adapter-bert,0.7585071921348572
translation,64,203,baselines,w2v,trained with,amazon review data,w2v trained with amazon review data,0.7338240146636963
translation,64,203,baselines,w2v,using,"fasttext ( grave et al. , 2018 )","w2v using fasttext ( grave et al. , 2018 )",0.6073086261749268
translation,64,203,baselines,word2vec embeddings,trained with,amazon review data,word2vec embeddings trained with amazon review data,0.6618720889091492
translation,64,203,baselines,amazon review data,using,"fasttext ( grave et al. , 2018 )","amazon review data using fasttext ( grave et al. , 2018 )",0.6401327252388
translation,64,203,baselines,adapter-bert,has,"houlsby et al. , 2019 )","adapter-bert has houlsby et al. , 2019 )",0.6043873429298401
translation,64,203,baselines,w2v,has,word2vec embeddings,w2v has word2vec embeddings,0.5312937498092651
translation,64,204,baselines,csc,creates,another 4 variants,csc creates another 4 variants,0.6860532760620117
translation,64,204,baselines,contrastive supervised learning,of,current task,contrastive supervised learning of current task,0.5625358819961548
translation,64,204,baselines,csc,has,contrastive supervised learning,csc has contrastive supervised learning,0.539366602897644
translation,64,205,baselines,asc network,taking,aspect term and review sentence,asc network taking aspect term and review sentence,0.6422182321548462
translation,64,205,baselines,aspect term and review sentence,as,input,aspect term and review sentence as input,0.49519234895706177
translation,64,205,baselines,input,for,bert variants,input for bert variants,0.6873489022254944
translation,64,206,baselines,w2v variants,use,concatenation,w2v variants use concatenation,0.6444248557090759
translation,64,207,baselines,baselines,has,continual learning ( cl ),baselines has continual learning ( cl ),0.5845546722412109
translation,64,208,baselines,38 baselines,in,5 categories,38 baselines in 5 categories,0.4990047216415405
translation,64,208,baselines,cl setting,has,38 baselines,cl setting has 38 baselines,0.5829006433486938
translation,64,208,baselines,baselines,has,cl setting,baselines has cl setting,0.531460165977478
translation,64,215,baselines,original image classification networks,with,cnn,original image classification networks with cnn,0.598374605178833
translation,64,215,baselines,cnn,for,text classification,cnn for text classification,0.5836858153343201
translation,64,217,baselines,ucl,is,recent til method,ucl is recent til method,0.6094633340835571
translation,64,217,baselines,baselines,has,ucl,baselines has ucl,0.6063944697380066
translation,64,235,hyperparameters,adapter,uses,2 layers of fully connected network,adapter uses 2 layers of fully connected network,0.6372610330581665
translation,64,235,hyperparameters,2 layers of fully connected network,dimensions,2000,2 layers of fully connected network dimensions 2000,0.6315926313400269
translation,64,235,hyperparameters,hyperparameters,has,adapter,hyperparameters has adapter,0.5577154755592346
translation,64,236,hyperparameters,task id embeddings,have,2000 dimensions,task id embeddings have 2000 dimensions,0.5407152771949768
translation,64,236,hyperparameters,hyperparameters,has,task id embeddings,hyperparameters has task id embeddings,0.4907762408256531
translation,64,238,hyperparameters,400,for,s max,400 for s max,0.6603901982307434
translation,64,238,hyperparameters,400,for,dropout,400 for dropout,0.6870142221450806
translation,64,238,hyperparameters,dropout,of,0.5,dropout of 0.5,0.6125851273536682
translation,64,238,hyperparameters,0.5,between,fully connected layers,0.5 between fully connected layers,0.6038256883621216
translation,64,238,hyperparameters,hyperparameters,use,400,hyperparameters use 400,0.6339437961578369
translation,64,238,hyperparameters,hyperparameters,use,dropout,hyperparameters use dropout,0.6254391074180603
translation,64,239,hyperparameters,temperature,in,each contrastive objective,temperature in each contrastive objective,0.5396864414215088
translation,64,239,hyperparameters,each contrastive objective,set to,1,each contrastive objective set to 1,0.7198143601417542
translation,64,239,hyperparameters,hyperparameters,has,temperature,hyperparameters has temperature,0.5350812077522278
translation,64,240,hyperparameters,weight,of,each objective,weight of each objective,0.5895471572875977
translation,64,240,hyperparameters,each objective,set to,1,each objective set to 1,0.6929543018341064
translation,64,240,hyperparameters,hyperparameters,has,weight,hyperparameters has weight,0.5009066462516785
translation,64,245,hyperparameters,max length,of,sum of sentence and aspect,max length of sum of sentence and aspect,0.5790707468986511
translation,64,245,hyperparameters,sum of sentence and aspect,is,128,sum of sentence and aspect is 128,0.579586923122406
translation,64,245,hyperparameters,hyperparameters,has,max length,hyperparameters has max length,0.5074495077133179
translation,64,246,hyperparameters,adam optimizer,set,learning rate,adam optimizer set learning rate,0.6309201717376709
translation,64,246,hyperparameters,hyperparameters,use,adam optimizer,hyperparameters use adam optimizer,0.6090166568756104
translation,64,247,hyperparameters,semeval datasets,for,all other datasets,semeval datasets for all other datasets,0.5257278084754944
translation,64,247,hyperparameters,30 epochs,used,results,30 epochs used results,0.6193733215332031
translation,64,247,hyperparameters,30 epochs,based on,results,30 epochs based on results,0.6440513134002686
translation,64,247,hyperparameters,results,from,validation data,results from validation data,0.548320472240448
translation,64,247,hyperparameters,semeval datasets,has,10 epochs,semeval datasets has 10 epochs,0.5844972133636475
translation,64,247,hyperparameters,semeval datasets,has,30 epochs,semeval datasets has 30 epochs,0.5780022740364075
translation,64,247,hyperparameters,all other datasets,has,30 epochs,all other datasets has 30 epochs,0.5683358907699585
translation,64,247,hyperparameters,hyperparameters,For,semeval datasets,hyperparameters For semeval datasets,0.5243437886238098
translation,64,247,hyperparameters,hyperparameters,for,all other datasets,hyperparameters for all other datasets,0.47799068689346313
translation,64,248,hyperparameters,runs,use,batch size,runs use batch size,0.6805530786514282
translation,64,248,hyperparameters,batch size,has,32,batch size has 32,0.630264163017273
translation,64,248,hyperparameters,hyperparameters,has,runs,hyperparameters has runs,0.5537269711494446
translation,64,249,hyperparameters,cl baselines,train,all models,cl baselines train all models,0.6892093420028687
translation,64,249,hyperparameters,all models,with,learning rate,all models with learning rate,0.60528564453125
translation,64,249,hyperparameters,all models,with,early - stop training,all models with early - stop training,0.6125345826148987
translation,64,249,hyperparameters,all models,set,batch size,all models set batch size,0.7037363052368164
translation,64,249,hyperparameters,learning rate,of,0.05,learning rate of 0.05,0.6214359998703003
translation,64,249,hyperparameters,early - stop training,when,no improvement,early - stop training when no improvement,0.6379125714302063
translation,64,249,hyperparameters,no improvement,in,validation loss,no improvement in validation loss,0.4878521263599396
translation,64,249,hyperparameters,validation loss,for,5 epochs,validation loss for 5 epochs,0.5681278705596924
translation,64,249,hyperparameters,hyperparameters,For,cl baselines,hyperparameters For cl baselines,0.5964531898498535
translation,64,8,model,novel model,called,classic,novel model called classic,0.7164389491081238
translation,64,8,model,model,proposes,novel model,model proposes novel model,0.7164400219917297
translation,64,9,model,key novelty,is,contrastive continual learning method,key novelty is contrastive continual learning method,0.5120899081230164
translation,64,9,model,contrastive continual learning method,enables,knowledge transfer,contrastive continual learning method enables knowledge transfer,0.6422131657600403
translation,64,9,model,contrastive continual learning method,enables,knowledge distillation,contrastive continual learning method enables knowledge distillation,0.6401556730270386
translation,64,9,model,knowledge transfer,across,tasks,knowledge transfer across tasks,0.6109059453010559
translation,64,9,model,knowledge distillation,from,old tasks,knowledge distillation from old tasks,0.5357193946838379
translation,64,9,model,model,has,key novelty,model has key novelty,0.5159850716590881
translation,64,37,model,novel model,called,classic,novel model called classic,0.7164389491081238
translation,64,37,model,novel model,in,dil setting,novel model in dil setting,0.5857995748519897
translation,64,37,model,continual and contrastive learning,for,aspect sentiment classification,continual and contrastive learning for aspect sentiment classification,0.6144641637802124
translation,64,37,model,classic,has,continual and contrastive learning,classic has continual and contrastive learning,0.5895887613296509
translation,64,37,model,model,propose,novel model,model propose novel model,0.6891457438468933
translation,64,44,model,new model,called,classic,new model called classic,0.7334461212158203
translation,64,44,model,new model,uses,adapters,new model uses adapters,0.6215675473213196
translation,64,44,model,adapters,to incorporate,pretrained bert,adapters to incorporate pretrained bert,0.7020784616470337
translation,64,44,model,pretrained bert,into,asc continual learning,pretrained bert into asc continual learning,0.6388400197029114
translation,64,44,model,novel contrastive continual learning method,for,knowledge transfer and distillation,novel contrastive continual learning method for knowledge transfer and distillation,0.5947847366333008
translation,64,44,model,task masks,to isolate,task -specific knowledge,task masks to isolate task -specific knowledge,0.6905819177627563
translation,64,44,model,task -specific knowledge,to avoid,cf,task -specific knowledge to avoid cf,0.6976957321166992
translation,64,44,model,model,proposes,new model,model proposes new model,0.7315190434455872
translation,64,44,model,model,called,classic,model called classic,0.73288893699646
translation,64,91,model,classic,uses,three sub-systems,classic uses three sub-systems,0.6446373462677002
translation,64,91,model,contrastive ensemble distillation,for mitigating,cf,contrastive ensemble distillation for mitigating cf,0.7023903131484985
translation,64,91,model,knowledge,of,previous tasks,knowledge of previous tasks,0.5323836207389832
translation,64,91,model,knowledge,to,current task model,knowledge to current task model,0.5062599778175354
translation,64,91,model,previous tasks,to,current task model,previous tasks to current task model,0.5148934721946716
translation,64,91,model,contrastive knowledge sharing ( cks ),to encourage,knowledge transfer,contrastive knowledge sharing ( cks ) to encourage knowledge transfer,0.7008083462715149
translation,64,91,model,contrastive supervised learning,on,current task model ( csc ),contrastive supervised learning on current task model ( csc ),0.5712440609931946
translation,64,91,model,contrastive supervised learning,to improve,current task model accuracy,contrastive supervised learning to improve current task model accuracy,0.635350227355957
translation,64,91,model,current task model ( csc ),to improve,current task model accuracy,current task model ( csc ) to improve current task model accuracy,0.6345348358154297
translation,64,91,model,contrastive ensemble distillation,has,ced ),contrastive ensemble distillation has ced ),0.6175643801689148
translation,64,91,model,model,uses,three sub-systems,model uses three sub-systems,0.5931350588798523
translation,64,91,model,model,has,classic,model has classic,0.5846225619316101
translation,64,198,model,dil,adapt,recent til systems,dil adapt recent til systems,0.810191810131073
translation,64,198,model,dil,by merging,classification heads,dil by merging classification heads,0.7636361122131348
translation,64,198,model,recent til systems,to,dil,recent til systems to dil,0.6408712863922119
translation,64,198,model,dil,by merging,classification heads,dil by merging classification heads,0.7636361122131348
translation,64,198,model,classification heads,to form,dil systems,classification heads to form dil systems,0.6715396642684937
translation,64,198,model,model,adapt,recent til systems,model adapt recent til systems,0.7559109330177307
translation,64,237,model,fully connected layer,with,softmax output,fully connected layer with softmax output,0.5902058482170105
translation,64,237,model,softmax output,used as,classification head,softmax output used as classification head,0.6461495757102966
translation,64,237,model,classification head,in,last layer of bert,classification head in last layer of bert,0.5743628144264221
translation,64,237,model,model,has,fully connected layer,model has fully connected layer,0.5389924645423889
translation,64,254,results,classic,has,outperforms,classic has outperforms,0.6287333369255066
translation,64,254,results,outperforms,has,all baselines,outperforms has all baselines,0.5888515114784241
translation,64,254,results,all baselines,has,markedly,all baselines has markedly,0.5953255891799927
translation,64,254,results,results,shows,classic,results shows classic,0.49953052401542664
translation,64,255,results,adapter - bert,performs,similarly,adapter - bert performs similarly,0.7055947184562683
translation,64,255,results,similarly,to,bert,similarly to bert,0.6434803605079651
translation,64,255,results,non-continual learning baselines,has,adapter - bert,non-continual learning baselines has adapter - bert,0.6144148707389832
translation,64,255,results,results,For,non-continual learning baselines,results For non-continual learning baselines,0.5887065529823303
translation,64,257,results,one variants and ncl variants,see that,w2v,one variants and ncl variants see that w2v,0.6517987251281738
translation,64,257,results,one variants and ncl variants,under,w2v,one variants and ncl variants under w2v,0.6426141858100891
translation,64,257,results,ncl variants,much bet-ter than,one variants,ncl variants much bet-ter than one variants,0.618475615978241
translation,64,257,results,one variants and ncl variants,has,ncl variants,one variants and ncl variants has ncl variants,0.569621205329895
translation,64,257,results,w2v,has,ncl variants,w2v has ncl variants,0.5848621129989624
translation,64,257,results,results,Comparing,one variants and ncl variants,results Comparing one variants and ncl variants,0.6010481119155884
translation,64,263,results,various continual learning ( cl ) baselines,with,bert ( frozen ),various continual learning ( cl ) baselines with bert ( frozen ),0.6410025358200073
translation,64,263,results,markedly weaker,than,classic,markedly weaker than classic,0.6137980222702026
translation,64,263,results,results,has,various continual learning ( cl ) baselines,results has various continual learning ( cl ) baselines,0.5260397791862488
translation,64,266,results,w2v based cl baselines,are,even weaker,w2v based cl baselines are even weaker,0.5405018925666809
translation,64,266,results,results,has,w2v based cl baselines,results has w2v based cl baselines,0.5374657511711121
translation,64,282,results,classic,has,outperforms,classic has outperforms,0.6287333369255066
translation,64,282,results,outperforms,has,state - of - the - art baselines,outperforms has state - of - the - art baselines,0.5583442449569702
translation,65,188,ablation-analysis,representation model,for,column classifier,representation model for column classifier,0.6409322023391724
translation,65,188,ablation-analysis,representation model,reduces,performance,representation model reduces performance,0.6878907084465027
translation,65,188,ablation-analysis,performance,by,two percent,performance by two percent,0.6412039399147034
translation,65,188,ablation-analysis,performance,by,less than three percent,performance by less than three percent,0.6107740998268127
translation,65,188,ablation-analysis,performance,by,up to seven percent,performance by up to seven percent,0.6152383685112
translation,65,188,ablation-analysis,performance,less than,two percent,performance less than two percent,0.6707556843757629
translation,65,188,ablation-analysis,two percent,on,wikisql,two percent on wikisql,0.5765411853790283
translation,65,188,ablation-analysis,less than three percent,on,tabmcq,less than three percent on tabmcq,0.6270323395729065
translation,65,188,ablation-analysis,up to seven percent,on,wikitablequestions,up to seven percent on wikitablequestions,0.5752981305122375
translation,65,188,ablation-analysis,ablation analysis,Using,representation model,ablation analysis Using representation model,0.6735730171203613
translation,65,198,experiments,mrc,on,wikisql benchmark,mrc on wikisql benchmark,0.5372568368911743
translation,65,198,experiments,row prediction,is,more accurate,row prediction is more accurate,0.5871528387069702
translation,65,198,experiments,more accurate,than,column prediction,more accurate than column prediction,0.5607819557189941
translation,65,198,experiments,mrc,has,row prediction,mrc has row prediction,0.5991109609603882
translation,65,198,experiments,wikisql benchmark,has,row prediction,wikisql benchmark has row prediction,0.5617760419845581
translation,65,6,model,model,propose,two novel approaches,model propose two novel approaches,0.7303816080093384
translation,65,7,model,rci interaction,leverages,transformer based architecture,rci interaction leverages transformer based architecture,0.7372463345527649
translation,65,7,model,transformer based architecture,independently classifies,rows and columns,transformer based architecture independently classifies rows and columns,0.7631517052650452
translation,65,7,model,rows and columns,to identify,relevant cells,rows and columns to identify relevant cells,0.6637727618217468
translation,65,7,model,model,called,rci interaction,model called rci interaction,0.7004464268684387
translation,65,21,model,new approach,to,table qa,new approach to table qa,0.6232290267944336
translation,65,21,model,new approach,independently predicts,probability,new approach independently predicts probability,0.7766625285148621
translation,65,21,model,probability,of containing,answer,probability of containing answer,0.7087518572807312
translation,65,21,model,answer,to,question,answer to question,0.6327336430549622
translation,65,21,model,question,in,each row and column,question in each row and column,0.5831618309020996
translation,65,21,model,model,propose,new approach,model propose new approach,0.7215121984481812
translation,65,22,model,row and column intersection ( rci ),of,probabilistic predictions,row and column intersection ( rci ) of probabilistic predictions,0.5931995511054993
translation,65,22,model,row and column intersection ( rci ),gives,probability,row and column intersection ( rci ) gives probability,0.6163878440856934
translation,65,22,model,rci,gives,probability,rci gives probability,0.667920708656311
translation,65,22,model,probability,for,each cell,probability for each cell,0.6396989822387695
translation,65,22,model,each cell,of,table,each cell of table,0.6169537901878357
translation,65,22,model,row and column intersection ( rci ),has,rci,row and column intersection ( rci ) has rci,0.5825573205947876
translation,65,22,model,probabilistic predictions,has,rci,probabilistic predictions has rci,0.6051397919654846
translation,65,22,model,model,taking,row and column intersection ( rci ),model taking row and column intersection ( rci ),0.7152097225189209
translation,65,35,model,squad,then on,natural questions,squad then on natural questions,0.6636191606521606
translation,65,38,model,model,for,table qa task,model for table qa task,0.6141225099563599
translation,65,38,model,model,concatenates,textual representation,model concatenates textual representation,0.6699580550193787
translation,65,38,model,textual representation,of,each row ( or column ),textual representation of each row ( or column ),0.5930555462837219
translation,65,38,model,textual representation,classifies,sequence pair,textual representation classifies sequence pair,0.6515862345695496
translation,65,38,model,each row ( or column ),to,text,each row ( or column ) to text,0.5920904278755188
translation,65,38,model,text,of,question,text of question,0.6178677678108215
translation,65,38,model,sequence pair,as,positive,sequence pair as positive,0.6095650792121887
translation,65,38,model,sequence pair,as,negative,sequence pair as negative,0.6094285845756531
translation,65,38,model,model,propose,model,model propose model,0.6740307211875916
translation,65,38,model,model,for,table qa task,model for table qa task,0.6141225099563599
translation,65,61,model,lstm encoderdecoder model,where,tables,lstm encoderdecoder model where tables,0.6327582597732544
translation,65,61,model,first converted,to,knowledge - graph,first converted to knowledge - graph,0.5808365941047668
translation,65,61,model,first converted,to,word tokens,first converted to word tokens,0.551520824432373
translation,65,61,model,word tokens,in,questions,word tokens in questions,0.5297849774360657
translation,65,62,model,questions and linked table entities,encoded into,representation vectors,questions and linked table entities encoded into representation vectors,0.714800238609314
translation,65,62,model,representation vectors,decoded to,executable ?-,representation vectors decoded to executable ?-,0.7451181411743164
translation,65,62,model,executable ?-,has,dcs logical forms,executable ?- has dcs logical forms,0.6004434823989868
translation,65,62,model,model,has,questions and linked table entities,model has questions and linked table entities,0.6173447370529175
translation,65,8,results,cell values,on,recent benchmarks,cell values on recent benchmarks,0.49422508478164673
translation,65,8,results,significant efficiency advantage,for,online qa systems,significant efficiency advantage for online qa systems,0.6210353970527649
translation,65,8,results,significant efficiency advantage,by materializing,embeddings,significant efficiency advantage by materializing embeddings,0.7395016551017761
translation,65,8,results,online qa systems,over,tables,online qa systems over tables,0.6396653056144714
translation,65,8,results,embeddings,for,existing tables,embeddings for existing tables,0.6275597214698792
translation,65,8,results,results,called,rci representation,results called rci representation,0.6443313360214233
translation,65,30,results,outperforms,achieving,?3.4 % and ?18.86 % additional precision improvement,outperforms achieving ?3.4 % and ?18.86 % additional precision improvement,0.6429881453514099
translation,65,30,results,state - of - the - art transformer based approaches,achieving,?3.4 % and ?18.86 % additional precision improvement,state - of - the - art transformer based approaches achieving ?3.4 % and ?18.86 % additional precision improvement,0.609451949596405
translation,65,30,results,?3.4 % and ?18.86 % additional precision improvement,on,standard wik-isql benchmark,?3.4 % and ?18.86 % additional precision improvement on standard wik-isql benchmark,0.5137985944747925
translation,65,30,results,?3.4 % and ?18.86 % additional precision improvement,containing,lookup and aggregation questions,?3.4 % and ?18.86 % additional precision improvement containing lookup and aggregation questions,0.6700804829597473
translation,65,30,results,interaction model,has,outperforms,interaction model has outperforms,0.6426767706871033
translation,65,30,results,outperforms,has,state - of - the - art transformer based approaches,outperforms has state - of - the - art transformer based approaches,0.5840674042701721
translation,65,30,results,results,has,interaction model,results has interaction model,0.5140554904937744
translation,65,175,results,representation model,found,comparable performance,representation model found comparable performance,0.6339083313941956
translation,65,175,results,representation model,found,much lower performance,representation model found much lower performance,0.6171501874923706
translation,65,175,results,comparable performance,on,column classifier,comparable performance on column classifier,0.5495678782463074
translation,65,175,results,comparable performance,on,row classifier,comparable performance on row classifier,0.5549712181091309
translation,65,175,results,much lower performance,on,row classifier,much lower performance on row classifier,0.540363609790802
translation,65,175,results,results,For,representation model,results For representation model,0.6340265870094299
translation,65,186,results,lookup versions,of,wikisql,lookup versions of wikisql,0.5736832022666931
translation,65,186,results,lookup versions,of,tabmcq,lookup versions of tabmcq,0.6276492476463318
translation,65,186,results,lookup versions,of,wikitablequestions,lookup versions of wikitablequestions,0.5620877742767334
translation,65,186,results,results,on,lookup versions,results on lookup versions,0.5653499960899353
translation,65,187,results,interaction and the representation models,of,rci,interaction and the representation models of rci,0.608933687210083
translation,65,187,results,all other methods,on,wikisql,all other methods on wikisql,0.49259695410728455
translation,65,187,results,all other methods,on,tabmcq,all other methods on tabmcq,0.5035842061042786
translation,65,187,results,all other methods,on,wikitablequestions,all other methods on wikitablequestions,0.513929009437561
translation,65,187,results,rci,has,outperform,rci has outperform,0.6762089133262634
translation,65,187,results,outperform,has,all other methods,outperform has all other methods,0.5582208037376404
translation,65,187,results,results,has,interaction and the representation models,results has interaction and the representation models,0.5305460691452026
translation,65,189,results,outperform,with,computational cost,outperform with computational cost,0.6787654757499695
translation,65,189,results,mrc xxl,with,far fewer parameters,mrc xxl with far fewer parameters,0.6536400318145752
translation,65,189,results,mrc xxl,with,computational cost,mrc xxl with computational cost,0.6160160303115845
translation,65,189,results,outperform,has,mrc xxl,outperform has mrc xxl,0.6544551253318787
translation,65,189,results,results,On,two of the three datasets,results On two of the three datasets,0.48310062289237976
translation,65,190,results,rci,with,albert - base,rci with albert - base,0.6832436919212341
translation,65,190,results,outperforms,large version of,tapas,outperforms large version of tapas,0.7271900773048401
translation,65,190,results,tapas,trained on,wikisql,tapas trained on wikisql,0.7227839827537537
translation,65,190,results,94.6 % hit@1,compared to,89.43 % hit@1,94.6 % hit@1 compared to 89.43 % hit@1,0.653762698173523
translation,65,190,results,89.43 % hit@1,of,tapas large,89.43 % hit@1 of tapas large,0.5782203674316406
translation,65,190,results,albert - base,has,outperforms,albert - base has outperforms,0.6259034872055054
translation,65,190,results,results,has,rci,results has rci,0.5690315365791321
translation,65,201,results,rci inter model,is,best,rci inter model is best,0.5756218433380127
translation,65,201,results,best,at,both tasks,best at both tasks,0.5150783658027649
translation,65,201,results,rci,having,same performance,rci having same performance,0.6927276253700256
translation,65,201,results,same performance,at,row level task,same performance at row level task,0.5747276544570923
translation,65,201,results,results,has,rci inter model,results has rci inter model,0.5507699251174927
translation,65,202,results,tabmcq column level performance,of,mrc,tabmcq column level performance of mrc,0.6288072466850281
translation,65,202,results,two percent,of,rci inter,two percent of rci inter,0.7164127826690674
translation,65,202,results,results,has,tabmcq column level performance,results has tabmcq column level performance,0.5696037411689758
translation,66,147,ablation-analysis,manifest performance degradation,after removing,part of the mi loss,manifest performance degradation after removing part of the mi loss,0.6968626379966736
translation,66,147,ablation-analysis,results,are,even worse,results are even worse,0.6078733801841736
translation,66,147,ablation-analysis,even worse,when removing,all terms,even worse when removing all terms,0.732720673084259
translation,66,147,ablation-analysis,all terms,in,one loss,all terms in one loss,0.5124179124832153
translation,66,147,ablation-analysis,ablation analysis,note,manifest performance degradation,ablation analysis note manifest performance degradation,0.6069875359535217
translation,66,148,ablation-analysis,current optimization target pairs,in,inter-modality mi,current optimization target pairs in inter-modality mi,0.5092269778251648
translation,66,148,ablation-analysis,inter-modality mi,with,single pair,inter-modality mi with single pair,0.6680952906608582
translation,66,148,ablation-analysis,inter-modality mi,with,other pair combinations,inter-modality mi with other pair combinations,0.6673215627670288
translation,66,148,ablation-analysis,ablation analysis,replacing,current optimization target pairs,ablation analysis replacing current optimization target pairs,0.6336864829063416
translation,66,121,baselines,low-rank multimodal fusion,decomposes,stacked high-order tensors,low-rank multimodal fusion decomposes stacked high-order tensors,0.7636279463768005
translation,66,121,baselines,low-rank multimodal fusion,performs,efficient fusion,low-rank multimodal fusion performs efficient fusion,0.571571946144104
translation,66,121,baselines,stacked high-order tensors,into,many low rank factors,stacked high-order tensors into many low rank factors,0.5765082240104675
translation,66,122,baselines,mfm,"et al. , 2019",multimodal factorization,"mfm et al. , 2019 multimodal factorization",0.6185889840126038
translation,66,122,baselines,baselines,has,mfm,baselines has mfm,0.5705968737602234
translation,66,124,baselines,multimodal transformer,constructs,architecture unimodal and crossmodal transformer networks,multimodal transformer constructs architecture unimodal and crossmodal transformer networks,0.6086102724075317
translation,66,124,baselines,multimodal transformer,constructs,complete fusion process,multimodal transformer constructs complete fusion process,0.5968261361122131
translation,66,124,baselines,complete fusion process,by,attention,complete fusion process by attention,0.6071861386299133
translation,66,124,baselines,mult,has,"tsai et al. , 2019a","mult has tsai et al. , 2019a",0.6148602366447449
translation,66,124,baselines,mult,has,multimodal transformer,mult has multimodal transformer,0.6693370342254639
translation,66,124,baselines,"tsai et al. , 2019a",has,multimodal transformer,"tsai et al. , 2019a has multimodal transformer",0.5684776306152344
translation,66,124,baselines,baselines,has,mult,baselines has mult,0.6613882184028625
translation,66,130,baselines,self-supervised multi-task learning,assigns,each modality,self-supervised multi-task learning assigns each modality,0.6352325081825256
translation,66,130,baselines,unimodal training task,with,automatically generated labels,unimodal training task with automatically generated labels,0.5979393124580383
translation,66,130,baselines,"mag - bert self -mm ( yu et al. , 2021 )",has,self-supervised multi-task learning,"mag - bert self -mm ( yu et al. , 2021 ) has self-supervised multi-task learning",0.5513402819633484
translation,66,130,baselines,each modality,has,unimodal training task,each modality has unimodal training task,0.5531008243560791
translation,66,130,baselines,baselines,has,"mag - bert self -mm ( yu et al. , 2021 )","baselines has mag - bert self -mm ( yu et al. , 2021 )",0.5375633239746094
translation,66,134,experimental-setup,our model,on,single rtx 2080 ti gpu,our model on single rtx 2080 ti gpu,0.5485325455665588
translation,66,134,experimental-setup,grid search,for,best set of hyper-parameters,grid search for best set of hyper-parameters,0.5852640271186829
translation,66,134,experimental-setup,experimental setup,trained,our model,experimental setup trained our model,0.7027952075004578
translation,66,134,experimental-setup,experimental setup,ran,grid search,experimental setup ran grid search,0.590301513671875
translation,66,137,experimental-setup,gridsearch,for,best set of hyper-parameters,gridsearch for best set of hyper-parameters,0.6017590165138245
translation,66,137,experimental-setup,gridsearch,in,"{ 0.05 , 0.1 , 0.3 }","gridsearch in { 0.05 , 0.1 , 0.3 }",0.5382668972015381
translation,66,137,experimental-setup,batch size,in,"{ 32 , 64 }","batch size in { 32 , 64 }",0.5314143300056458
translation,66,137,experimental-setup,? lld,in,"{ 1e- 3,5e -3 }","? lld in { 1e- 3,5e -3 }",0.6025366187095642
translation,66,137,experimental-setup,? lld,in,"{ 0.05 , 0.1 , 0.3 }","? lld in { 0.05 , 0.1 , 0.3 }",0.5751696228981018
translation,66,137,experimental-setup,? main,in,"{ 0.05 , 0.1 , 0.3 }","? main in { 0.05 , 0.1 , 0.3 }",0.5567386746406555
translation,66,137,experimental-setup,hidden dim,in,"{ 32 , 64 }","hidden dim in { 32 , 64 }",0.5789968967437744
translation,66,137,experimental-setup,memory size,in,"{ 1 , 2 , 3 } batches","memory size in { 1 , 2 , 3 } batches",0.549605667591095
translation,66,137,experimental-setup,gradient clipping value,fixed at,5.0,gradient clipping value fixed at 5.0,0.6665729284286499
translation,66,137,experimental-setup,learning rate,for,bert fine - tuning,learning rate for bert fine - tuning,0.6402745842933655
translation,66,137,experimental-setup,learning rate,is,5e - 5,learning rate is 5e - 5,0.6211683750152588
translation,66,137,experimental-setup,bert fine - tuning,is,5e - 5,bert fine - tuning is 5e - 5,0.6527397036552429
translation,66,137,experimental-setup,experimental setup,perform,gridsearch,experimental setup perform gridsearch,0.5916770100593567
translation,66,137,experimental-setup,experimental setup,perform,5e - 5,experimental setup perform 5e - 5,0.5979979634284973
translation,66,137,experimental-setup,experimental setup,perform,bert embedding size,experimental setup perform bert embedding size,0.5446315407752991
translation,66,133,experiments,visual and acoustic,use,covarep,visual and acoustic use covarep,0.646614670753479
translation,66,133,experiments,visual and acoustic,use,p2fa,visual and acoustic use p2fa,0.5879372954368591
