topic,paper_ID,sentence_ID,info-unit,sub,pred,obj
translation,185,121,results,our CNNSM pm system,is,consistently higher
translation,185,121,results,consistently higher,than,PARALEX
translation,185,121,results,consistently higher,across,all recall regions
translation,185,122,results,CNNSM m system,performs,similarly
translation,185,122,results,CNNSM m system,performs,inferior
translation,185,122,results,similarly,to,CNNSM pm
translation,185,122,results,CNNSM pm,in,high precision regime
translation,185,122,results,inferior,when,recall
translation,185,122,results,Results,has,CNNSM m system
translation,185,131,results,Our method,achieves,higher precision
translation,185,131,results,higher precision,on,QA task
translation,185,131,results,QA task,than,"previous work , PARALEX"
translation,185,131,results,Results,has,Our method
translation,186,178,baselines,RBG parser,has,"Lei et al. , 2014 b )"
translation,186,208,baselines,+E,post-process,non-projective output
translation,186,208,baselines,non-projective output,with,Eisner algorithm
translation,186,208,baselines,Baselines,has,+E
translation,186,138,experimental-setup,our models,on,Nvidia GPU card
translation,186,138,experimental-setup,Experimental setup,trained,our models
translation,186,139,experimental-setup,Model parameters,uniformly initialized to,"[?0.1 , 0.1 ]"
translation,186,139,experimental-setup,Experimental setup,has,Model parameters
translation,186,140,experimental-setup,"Adam ( Kingma and Ba , 2014 )",to optimize,our models
translation,186,140,experimental-setup,our models,with,hyper-parameters
translation,186,140,experimental-setup,hyper-parameters,i.e.,learning rate
translation,186,140,experimental-setup,hyper-parameters,i.e.,first momentum coefficient
translation,186,140,experimental-setup,hyper-parameters,i.e.,second momentum coefficient
translation,186,140,experimental-setup,learning rate,has,0.001
translation,186,140,experimental-setup,first momentum coefficient,has,0.9
translation,186,140,experimental-setup,second momentum coefficient,has,0.999
translation,186,141,experimental-setup,gradient exploding problem,rescaled,gradient
translation,186,141,experimental-setup,gradient,when,norm
translation,186,141,experimental-setup,norm,exceeded,5
translation,186,141,experimental-setup,Dropout,applied to,our model
translation,186,141,experimental-setup,Experimental setup,To alleviate,gradient exploding problem
translation,186,141,experimental-setup,Experimental setup,rescaled,gradient
translation,186,142,experimental-setup,d,is,hidden unit size
translation,186,143,experimental-setup,pre-trained word vectors,to initialize,word embedding matrix
translation,186,143,experimental-setup,Experimental setup,used,pre-trained word vectors
translation,186,144,experimental-setup,PTB experiments,used,300 dimensional
translation,186,144,experimental-setup,300 dimensional,pre-trained GloVe,vectors
translation,186,144,experimental-setup,Experimental setup,For,PTB experiments
translation,186,147,experimental-setup,POS tag embedding size,set to,q = 30
translation,186,147,experimental-setup,POS tag embedding size,set to,q = 50
translation,186,147,experimental-setup,POS tag embedding size,set to,q = 40
translation,186,147,experimental-setup,q = 30,in,English experiments
translation,186,147,experimental-setup,q = 50,in,Chinese experiments
translation,186,147,experimental-setup,q = 40,in,Czech and German experiments
translation,186,147,experimental-setup,Experimental setup,has,POS tag embedding size
translation,186,101,hyperparameters,two -layer rectifier network,for,classification task
translation,186,101,hyperparameters,Hyperparameters,employ,two -layer rectifier network
translation,186,5,model,Model,formalize,dependency parsing
translation,186,6,model,DENSE,produces,distribution
translation,186,6,model,distribution,over,possible heads
translation,186,6,model,possible heads,for,each word
translation,186,6,model,each word,using,features
translation,186,6,model,features,obtained from,bidirectional recurrent neural network
translation,186,6,model,Model,call,DENSE
translation,186,7,model,structural constraints,during,training
translation,186,7,model,DENSE,generates ( at inference time ),trees
translation,186,7,model,trees,for,overwhelming majority of sentences
translation,186,7,model,non-tree outputs,adjusted with,maximum spanning tree algorithm
translation,186,7,model,structural constraints,has,DENSE
translation,186,7,model,training,has,DENSE
translation,186,7,model,Model,Without enforcing,structural constraints
translation,186,27,model,simple neural network - based model,learns to select,head
translation,186,27,model,head,for,each word
translation,186,27,model,each word,in,sentence
translation,186,27,model,Model,propose,simple neural network - based model
translation,186,28,model,bidirectional recurrent neural networks,to learn,feature representations
translation,186,28,model,feature representations,for,words
translation,186,28,model,words,in,sentence
translation,186,28,model,Model,call,DENSE
translation,186,28,model,Model,employs,bidirectional recurrent neural networks
translation,186,193,model,DENSE,train without,graph - based algorithm
translation,186,193,model,neural dependency parser,train without,transition system
translation,186,193,model,neural dependency parser,train without,graph - based algorithm
translation,186,193,model,DENSE,has,neural dependency parser
translation,186,193,model,Model,presented,DENSE
translation,186,193,model,Model,presented,neural dependency parser
translation,186,169,results,output,of,parser
translation,186,169,results,output,improves,performance
translation,186,169,results,parser,with,Eisner algorithm
translation,186,169,results,performance,by,0.21 %
translation,186,170,results,1 - order-atomic features,are,inferior
translation,186,170,results,inferior,compared to,LSTM
translation,186,170,results,Results,observe that,1 - order-atomic features
translation,186,181,results,all other first ( and second ) order parsers,on,German and Czech
translation,186,181,results,DENSE,has,outperforms
translation,186,181,results,outperforms,has,all other first ( and second ) order parsers
translation,186,181,results,Results,has,DENSE
translation,186,182,results,slight a improvement,on both,UAS and LAS
translation,186,182,results,slight a improvement,when using,MST algorithm
translation,186,183,results,German,on,Czech
translation,186,183,results,DENSE,comparable with,best third - order parser ( Turbo -3rd )
translation,186,183,results,DENSE,on,Czech
translation,186,183,results,Czech,lags behind,Turbo - 3rd and RBG - 3rd
translation,186,183,results,German,has,DENSE
translation,186,183,results,Results,On,German
translation,186,183,results,Results,on,Czech
translation,186,186,results,DENSE,is,consistently worse
translation,186,187,results,Our experimental results,using,MST algorithm
translation,186,187,results,MST algorithm,during,inference
translation,186,187,results,inference,has,slightly improve
translation,186,187,results,slightly improve,has,model 's performance
translation,186,187,results,Results,using,MST algorithm
translation,186,187,results,Results,has,Our experimental results
translation,186,213,results,all previous neural models,on,UAS and LAS
translation,186,213,results,outperforms,has,all previous neural models
translation,186,214,results,DENSE,performs,competitively
translation,186,214,results,competitively,with,Z&M14
translation,186,214,results,non-neural model,with,com - a
translation,186,214,results,Z&M14,has,non-neural model
translation,186,214,results,Results,has,DENSE
translation,187,4,model,temporal phrases,has,given only a corpus of utterances
translation,187,214,results,Our system,performs,well
translation,187,214,results,Our system,performs,competitive
translation,187,214,results,well,above,GUTime baseline
translation,187,214,results,competitive,with,both of the more recent systems
translation,187,214,results,Results,has,Our system
translation,188,147,baselines,Transducers without pretraining,try,2 - stacked BiLSTM
translation,188,147,baselines,2 - stacked BiLSTM,where,generation of h i
translation,188,147,baselines,generation of h i,conditioned on,left and right context
translation,188,147,baselines,Baselines,has,Transducers without pretraining
translation,188,160,experiments,English,use,discontinuous Penn Treebank ( DPTB )
translation,188,160,experiments,discontinuous Penn Treebank ( DPTB ),by,Evang and Kallmeyer ( 2011 )
translation,188,4,model,Model,reduces,discontinuous parsing
translation,188,159,model,each word,with,first sub-word
translation,188,159,model,embedding,as,only input
translation,188,159,model,only input,for,models
translation,188,174,results,Results,on,dev sets
translation,188,176,results,pointer - based encoding,with,simplified PoS tags
translation,188,176,results,pointer - based encoding,lead,clear improvements
translation,188,176,results,pointer - based encoding,to,clear improvements
translation,188,176,results,Results,has,pointer - based encoding
translation,188,181,results,latter,performs,better
translation,188,181,results,inverse permutation encodings,has,latter
translation,189,181,ablation-analysis,"Glove , lemma and character embeddings",are,fine-tuning
translation,189,181,ablation-analysis,"Glove , lemma and character embeddings",helpful for,DM
translation,189,181,ablation-analysis,fine-tuning,on,training set
translation,189,181,ablation-analysis,training set,slightly improves,performance
translation,189,181,ablation-analysis,Ablation analysis,found that,"Glove , lemma and character embeddings"
translation,189,185,baselines,subtoken pooling,compared,performance
translation,189,185,baselines,performance,of using,first subtoken pooling
translation,189,185,baselines,performance,of using,average pooling
translation,189,185,baselines,average pooling,as,token embedding
translation,189,155,experiments,our system,ranks,"6 th , 5 th and 7 th"
translation,189,155,experiments,"6 th , 5 th and 7 th",among,13 teams
translation,189,155,experiments,"PSD , EDS and AMR graph",has,our system
translation,189,144,hyperparameters,our model,used,"Adam ( Kingma and Ba , 2015 )"
translation,189,144,hyperparameters,"Adam ( Kingma and Ba , 2015 )",to optimize,our system
translation,189,144,hyperparameters,"Adam ( Kingma and Ba , 2015 )",annealing,learning rate
translation,189,144,hyperparameters,learning rate,by,0.5
translation,189,144,hyperparameters,0.5,for,"10,000 steps"
translation,189,144,hyperparameters,Hyperparameters,trained,our model
translation,189,145,hyperparameters,model,for,"100,000 iterations"
translation,189,145,hyperparameters,model,terminated with,"10,000 iterations"
translation,189,145,hyperparameters,"100,000 iterations",with,batch size
translation,189,145,hyperparameters,batch size,of,"6,000 tokens"
translation,189,145,hyperparameters,Hyperparameters,trained,model
translation,189,145,hyperparameters,Hyperparameters,terminated with,"10,000 iterations"
translation,189,5,model,graph- based parser,combines,extended pointergenerator network
translation,189,5,model,extended pointergenerator network,that generates,nodes
translation,189,5,model,second-order mean field variational inference module,predicts,edges
translation,189,6,results,Our system,achieved,1 st and 2 nd place
translation,189,6,results,Our system,achieved,3 rd place
translation,189,6,results,Our system,achieved,3 rd place
translation,189,6,results,1 st and 2 nd place,for,DM and PSD frameworks
translation,189,6,results,1 st and 2 nd place,for,DM framework
translation,189,6,results,1 st and 2 nd place,for,DM framework
translation,189,6,results,3 rd place,for,DM framework
translation,189,6,results,3 rd place,on,cross-framework ranks
translation,189,6,results,DM framework,on,cross-framework ranks
translation,189,6,results,Results,has,Our system
translation,189,23,results,our system,gets,94.88 F1 score
translation,189,23,results,94.88 F1 score,in,cross-framework metric
translation,189,23,results,cross-framework metric,for,DM
translation,189,24,results,our system,gets,92.98 and 81.61 labeled F1 score
translation,189,24,results,92.98 and 81.61 labeled F1 score,for,DM and PSD
translation,189,24,results,in - framework metrics,has,our system
translation,189,24,results,Results,For,in - framework metrics
translation,189,148,results,results,still,competitive
translation,189,148,results,competitive,to,other teams
translation,189,148,results,Results,still,competitive
translation,189,148,results,Results,has,results
translation,189,150,results,Our system,performs,well
translation,189,150,results,well,on,DM framework
translation,189,150,results,well,with,F1 score
translation,189,150,results,DM framework,with,F1 score
translation,189,150,results,only 0.4 percent F1,below,best score on DM
translation,189,150,results,F1 score,has,only 0.4 percent F1
translation,189,150,results,Results,has,Our system
translation,189,152,results,gold lemmas,from,original SDP dataset
translation,189,152,results,gold lemmas,from,companion data
translation,189,152,results,lemmas,from,companion data
translation,189,152,results,lemmas,have,only 71.4 % accuracy
translation,189,152,results,gold lemmas,has,lemmas
translation,189,152,results,original SDP dataset,has,lemmas
translation,189,158,results,competitive,on,all the components
translation,189,158,results,all the components,except,labels
translation,189,158,results,PSD,has,our system
translation,189,158,results,Results,For,PSD
translation,189,161,results,outperforms,by,0.5 and 0.8 F1 scores
translation,189,161,results,best of the other systems,by,0.5 and 0.8 F1 scores
translation,189,161,results,best of the other systems,on,all and lpps test sets
translation,189,161,results,0.5 and 0.8 F1 scores,on,all and lpps test sets
translation,189,161,results,DM,has,our system
translation,189,161,results,our system,has,outperforms
translation,189,161,results,outperforms,has,best of the other systems
translation,189,161,results,Results,For,DM
translation,189,162,results,outperforms,by,0.4 F1 score
translation,189,162,results,outperforms,by,only 0.05 F1 score
translation,189,162,results,best of the other systems,by,0.4 F1 score
translation,189,162,results,0.4 F1 score,for,lpps
translation,189,162,results,only 0.05 F1 score,below,best score
translation,189,162,results,PSD,has,our system
translation,189,162,results,our system,has,outperforms
translation,189,162,results,outperforms,has,best of the other systems
translation,189,162,results,Results,For,PSD
translation,189,167,results,our second-order edge prediction,is,useful
translation,189,167,results,useful,not only,SDP frameworks
translation,189,167,results,useful,on,SDP frameworks
translation,189,167,results,useful,on,AMR framework
translation,189,167,results,useful,on,AMR framework
translation,189,167,results,Results,shows that,our second-order edge prediction
translation,189,168,results,huge gap,between,test and development results
translation,189,168,results,test and development results,on both,MRP and the Smatch scores
translation,189,170,results,EDS,For,EDS
translation,189,170,results,EDS,For,our parser
translation,189,170,results,our parser,ranks,5 th
translation,189,170,results,EDS,has,our parser
translation,189,170,results,EDS,has,our parser
translation,189,170,results,Results,For,EDS
translation,189,170,results,Results,has,EDS
translation,189,182,results,ELMo embedding,is,helpful
translation,189,182,results,cannot outperform,has,BERT embedding
translation,189,182,results,Results,has,ELMo embedding
translation,189,186,results,average pooling,slightly better than,first pooling
translation,189,186,results,Results,found that,average pooling
translation,189,188,results,syntactic information,as,embeddings
translation,189,188,results,syntactic information,is,not very helpful
translation,189,188,results,not very helpful,for,task
translation,189,188,results,Results,shows that,syntactic information
translation,189,197,results,further improvement,on,DM and PSD
translation,189,197,results,DM and PSD,shows,named entity tags
translation,189,197,results,named entity tags,helpful for,semantic dependency parsing
translation,189,197,results,Results,With,lemma and named entity embeddings
translation,190,110,ablation-analysis,accuracy,of,dependencies
translation,190,110,ablation-analysis,dependencies,involved in,gapping
translation,190,110,ablation-analysis,gapping,improved,web crawl enrichment
translation,190,110,ablation-analysis,Russian and Slovak,has,accuracy
translation,190,110,ablation-analysis,Ablation analysis,For,Russian and Slovak
translation,190,69,hyperparameters,sampling,on,two features
translation,190,69,hyperparameters,two features,of,every tree
translation,190,69,hyperparameters,number of unique dependency relation types,divided by,number of tokens
translation,190,69,hyperparameters,Hyperparameters,base,sampling
translation,190,87,results,Parsing results,for,different sampling strategies
translation,190,87,results,results,follow,intuitively expectable pattern
translation,190,87,results,sample,with,least tokens
translation,190,87,results,least tokens,results in,worst score
translation,190,87,results,treebank distribution,receives,better score
translation,190,87,results,intuitively expectable pattern,has,sample
translation,190,87,results,Results,follow,intuitively expectable pattern
translation,190,87,results,Results,has,Parsing results
translation,190,88,results,sampling strategy,mimics,treebank distribution
translation,190,88,results,sampling strategy,score,almost 3 pp lower
translation,190,88,results,Slovak,has,sampling strategy
translation,190,88,results,Results,for,Slovak
translation,190,97,results,all languages,except,Czech
translation,190,97,results,all languages,improve,overall parsing accuracy
translation,190,97,results,overall parsing accuracy,for,Slovak
translation,190,97,results,Slovak,as much as,2.7 pp
translation,190,97,results,Results,for,all languages
translation,190,98,results,smaller,has,treebank
translation,190,98,results,smaller,has,larger
translation,190,98,results,treebank,has,larger
translation,190,98,results,larger,has,benefit
translation,190,115,results,Slovak,see,significant improvement
translation,190,115,results,significant improvement,in,overall parsing accuracy
translation,190,115,results,Results,For,Slovak
translation,190,124,results,artificial data,results in,lower performance
translation,190,124,results,lower performance,on,orphans
translation,190,124,results,orphans,for,"Czech , Slovak and Russian"
translation,190,124,results,higher,for,Finnish
translation,190,124,results,web crawl,has,artificial data
translation,190,124,results,Results,Compared to,web crawl
translation,190,126,results,very substantial improvement,achieved on,English
translation,190,126,results,recall,of,9.62 %
translation,190,126,results,Results,has,very substantial improvement
translation,191,203,ablation-analysis,ablation results,indicate,model uncertainty
translation,191,203,ablation-analysis,model uncertainty,plays,most important role
translation,191,203,ablation-analysis,most important role,among,confidence metrics
translation,191,203,ablation-analysis,Ablation analysis,indicate,model uncertainty
translation,191,203,ablation-analysis,Ablation analysis,has,ablation results
translation,191,204,ablation-analysis,metrics,of,data uncertainty
translation,191,204,ablation-analysis,data uncertainty,affects,performance
translation,191,204,ablation-analysis,performance,has,less
translation,191,204,ablation-analysis,Ablation analysis,removing,metrics
translation,191,176,experimental-setup,smoothing constant,of,"RMSProp ( Tieleman and Hinton , 2012 )"
translation,191,176,experimental-setup,smoothing constant,were,0.002 and 0.95
translation,191,176,experimental-setup,"RMSProp ( Tieleman and Hinton , 2012 )",were,0.002 and 0.95
translation,191,176,experimental-setup,Experimental setup,has,learning rate
translation,191,176,experimental-setup,Experimental setup,has,smoothing constant
translation,191,177,experimental-setup,dropout rate,was,0.25
translation,191,177,experimental-setup,Experimental setup,has,dropout rate
translation,191,178,experimental-setup,two - layer LSTM,used for,IFTTT
translation,191,178,experimental-setup,one- layer LSTM,employed for,DJANGO
translation,191,178,experimental-setup,Experimental setup,has,two - layer LSTM
translation,191,179,experimental-setup,Dimensions,for,word embedding and hidden vector
translation,191,179,experimental-setup,Dimensions,selected from,"{ 150 , 250 }"
translation,191,179,experimental-setup,word embedding and hidden vector,selected from,"{ 150 , 250 }"
translation,191,179,experimental-setup,Experimental setup,has,Dimensions
translation,191,180,experimental-setup,beam size,during,decoding
translation,191,180,experimental-setup,decoding,was,5
translation,191,180,experimental-setup,Experimental setup,has,beam size
translation,191,187,experimental-setup,model uncertainty,set,dropout rate
translation,191,187,experimental-setup,model uncertainty,performed,30 inference passes
translation,191,187,experimental-setup,dropout rate,to,0.1
translation,191,187,experimental-setup,Experimental setup,To estimate,model uncertainty
translation,191,187,experimental-setup,Experimental setup,performed,30 inference passes
translation,191,189,experimental-setup,language model,estimated using,"KenLM ( Heafield et al. , 2013 )"
translation,191,189,experimental-setup,Experimental setup,has,language model
translation,191,191,experimental-setup,confidence metrics,implemented in,batch mode
translation,191,191,experimental-setup,confidence metrics,to take full advantage of,GPUs
translation,191,191,experimental-setup,Experimental setup,has,confidence metrics
translation,191,193,experimental-setup,number of boosted trees,selected from,"{ 20 , 50 }"
translation,191,193,experimental-setup,Experimental setup,has,number of boosted trees
translation,191,194,experimental-setup,maximum tree depth,selected from,"{ 3 , 4 , 5 }"
translation,191,194,experimental-setup,Experimental setup,has,maximum tree depth
translation,191,195,experimental-setup,subsample ratio,to,0.8
translation,191,195,experimental-setup,Experimental setup,set,subsample ratio
translation,191,4,model,confidence modeling,for,neural semantic parsers
translation,191,4,model,confidence modeling,built upon,sequence - to-sequence models
translation,191,4,model,Model,focus on,confidence modeling
translation,191,14,model,model 's confidence,in,predictions
translation,191,14,model,immediate and meaningful feedback,regarding,uncertain outputs
translation,191,29,model,method,based on,backpropagation
translation,191,29,model,model behavior,by identifying,which parts
translation,191,29,model,which parts,of,input
translation,191,29,model,which parts,contribute to,uncertain predictions
translation,191,29,model,interpret,has,model behavior
translation,191,241,model,uncertainty interpretation method,for,neural semantic parsing
translation,191,241,model,Model,presented,confidence estimation model
translation,191,31,results,thresholding confidence scores,achieves,good trade - off
translation,191,31,results,good trade - off,between,coverage and accuracy
translation,191,31,results,Results,demonstrate,thresholding confidence scores
translation,191,186,results,accuracy,of,our parser
translation,191,186,results,our parser,is,53.7 %
translation,191,186,results,53.7 %,better than,result ( 45.1 % )
translation,191,186,results,result ( 45.1 % ),of,sequence - to-sequence model
translation,191,186,results,Results,has,accuracy
translation,191,202,results,POSTERIOR,by,large margin
translation,191,202,results,our method,has,CONF
translation,191,202,results,CONF,has,outperforms
translation,191,202,results,outperforms,has,POSTERIOR
translation,191,214,results,F1 score,improves,monotonically
translation,191,214,results,monotonically,for,POSTERIOR and our method
translation,191,214,results,better performance,when,coverage
translation,191,214,results,coverage,is,same
translation,191,214,results,Results,has,F1 score
translation,191,234,results,BACKPROP,achieves,better interpretation quality
translation,191,234,results,better interpretation quality,than,attention mechanism
translation,191,234,results,Results,has,BACKPROP
translation,192,33,baselines,sequence-toaction method,generates,semantic graphs
translation,192,33,baselines,semantic graphs,using,RNN model
translation,192,33,baselines,RNN model,learned,end-to - end
translation,192,33,baselines,end-to - end,from,training data
translation,192,131,experimental-setup,100 dimensional word vectors,for,sentence encoding
translation,192,131,experimental-setup,Experimental setup,use,200 hidden units
translation,192,131,experimental-setup,Experimental setup,use,100 dimensional word vectors
translation,192,132,experimental-setup,dimensions,of,action embedding
translation,192,132,experimental-setup,dimensions,tuned on,validation datasets
translation,192,132,experimental-setup,validation datasets,for,each corpus
translation,192,132,experimental-setup,Experimental setup,has,dimensions
translation,192,133,experimental-setup,all parameters,by,uniformly sampling
translation,192,133,experimental-setup,uniformly sampling,within,"interval [ - 0.1 , 0.1 ]"
translation,192,133,experimental-setup,Experimental setup,initialize,all parameters
translation,192,134,experimental-setup,model,for,total of 30 epochs
translation,192,134,experimental-setup,model,halve,learning rate
translation,192,134,experimental-setup,total of 30 epochs,with,initial learning rate
translation,192,134,experimental-setup,initial learning rate,of,0.1
translation,192,134,experimental-setup,learning rate,every,5 epochs
translation,192,134,experimental-setup,learning rate,after,epoch 15
translation,192,134,experimental-setup,5 epochs,after,epoch 15
translation,192,134,experimental-setup,Experimental setup,train,model
translation,192,136,experimental-setup,beam size,set as,5
translation,192,136,experimental-setup,Experimental setup,has,beam size
translation,192,217,experiments,all three datasets,has,Soc. Blo
translation,192,4,model,neural semantic parsing,models,semantic parsing
translation,192,5,model,advantages,from,two recent promising directions
translation,192,5,model,two recent promising directions,of,semantic parsing
translation,192,5,model,Model,leverages,advantages
translation,192,6,model,semantic graph,to represent,meaning of a sentence
translation,192,6,model,tight - coupling,with,knowledge bases
translation,192,6,model,Model,uses,semantic graph
translation,192,7,model,RNN model,effectively map,sentences to action sequences
translation,192,7,model,sentences to action sequences,for,semantic graph generation
translation,192,7,model,Model,propose,RNN model
translation,192,27,model,new neural semantic parsing framework,has,Sequence - to - Action
translation,192,27,model,Model,propose,new neural semantic parsing framework
translation,192,28,model,semantic parsing,as,end-to - end semantic graph generation process
translation,192,28,model,Model,model,semantic parsing
translation,192,32,model,parsing,by incorporating,structure and semantic constraints
translation,192,32,model,structure and semantic constraints,during,decoding
translation,192,32,model,Model,enhance,parsing
translation,192,43,model,sequence - to-action model,including,Seq2Seq RNN model
translation,192,43,model,sequence - to-action model,action set encoding for,semantic graph generation
translation,192,43,model,Seq2Seq RNN model,for,action sequence prediction
translation,192,43,model,Model,design,sequence - to-action model
translation,192,135,model,word vectors,for,words
translation,192,135,model,words,occurring only once with,universal word vector
translation,192,135,model,Model,replace,word vectors
translation,192,154,model,Structure constraints,enhance,semantic parsing
translation,192,154,model,graph,using,generated action sequence
translation,192,154,model,Model,has,Structure constraints
translation,192,157,model,knowledge base schemas,during,decoding
translation,192,157,model,semantic constraints,effective for,semantic parsing
translation,192,157,model,knowledge base schemas,has,semantic constraints
translation,192,157,model,decoding,has,semantic constraints
translation,192,157,model,Model,By leveraging,knowledge base schemas
translation,192,206,model,Sequence-to - Action,models,semantic parsing
translation,192,206,model,semantic parsing,has,as an end-to - end semantic graph generation process
translation,192,206,model,Model,proposes,Sequence-to - Action
translation,192,36,results,action sequence encoding,better capture,structure and semantic information
translation,192,36,results,action sequence encoding,is,more compact
translation,192,36,results,Results,find that,action sequence encoding
translation,192,148,results,advantages,of,semantic graph representation
translation,192,148,results,prediction ability,of,Seq2Seq model
translation,192,148,results,our method,achieves,stateof - the - art performance
translation,192,148,results,our method,gets,competitive performance
translation,192,148,results,stateof - the - art performance,on,OVERNIGHT dataset
translation,192,148,results,competitive performance,on,GEO and ATIS dataset
translation,192,148,results,advantages,has,our method
translation,192,148,results,semantic graph representation,has,our method
translation,192,148,results,Results,By synthetizing,advantages
translation,192,149,results,full model ( Seq2Act + C1 + C2 ),gets,best test accuracy
translation,192,149,results,best test accuracy,of,88.9
translation,192,149,results,Seq2 Act model,gets,better results
translation,192,149,results,better results,than,all Seq2Seq baselines
translation,192,150,results,Seq2 Act model,achieve,test accuracy
translation,192,150,results,test accuracy,of,87.5
translation,192,150,results,best accuracy 87.1,of,Seq2Seq baseline
translation,192,150,results,GEO,has,Seq2 Act model
translation,192,150,results,Results,On,GEO
translation,192,151,results,Seq2 Act model,obtains,test accuracy
translation,192,151,results,test accuracy,of,84.6
translation,192,151,results,ATIS,has,Seq2 Act model
translation,192,151,results,Results,On,ATIS
translation,192,152,results,Seq2 Act model,gets,test accuracy
translation,192,152,results,Seq2 Act model,better than,best Seq2Seq baseline
translation,192,152,results,test accuracy,of,78.0
translation,192,152,results,OVERNGIHT,has,Seq2 Act model
translation,192,152,results,Results,On,OVERNGIHT
translation,192,155,results,all three datasets,has,Seq2Act ( + C1 )
translation,192,155,results,Seq2Act ( + C1 ),has,outperforms
translation,192,155,results,outperforms,has,basic Seq2 Act model
translation,192,155,results,Results,In,all three datasets
translation,192,158,results,Seq2Act ( + C1 + C2 ),gets,best performance
translation,192,158,results,best performance,on,all three datasets
translation,192,158,results,Seq2Act and Seq2Act ( + C1 ),has,Seq2Act ( + C1 + C2 )
translation,192,158,results,Results,Compared to,Seq2Act and Seq2Act ( + C1 )
translation,192,165,results,action sequence encoding,is,more compact
translation,192,165,results,more compact,than,linearized logical form encoding
translation,192,165,results,action sequence,is,shorter
translation,192,165,results,shorter,on,all three datasets
translation,192,165,results,shorter,"35.5 % , 9.2 % and 28.5 % reduction in",length
translation,192,165,results,linearized logical form encoding,has,action sequence
translation,192,165,results,Results,see,action sequence encoding
translation,192,165,results,Results,has,action sequence encoding
translation,192,216,results,our full model,gets,second best test accuracy
translation,192,216,results,second best test accuracy,of,85.5
translation,192,216,results,ATIS,has,our full model
translation,192,223,results,our full model,gets,state - of- the- art accuracy
translation,192,223,results,state - of- the- art accuracy,of,79.0
translation,192,223,results,outperforms,with,extra augmented training data
translation,192,223,results,Jia and Liang,with,extra augmented training data
translation,192,223,results,OVERNIGHT,has,our full model
translation,192,223,results,outperforms,has,Jia and Liang
translation,192,223,results,Results,On,OVERNIGHT
translation,193,113,baselines,baselines,has,delexicalized parser
translation,193,107,experimental-setup,alignment,use,sentence - level hunalign algorithm
translation,193,107,experimental-setup,Experimental setup,For,alignment
translation,193,115,experimental-setup,500 - dimensional word embeddings,trained on,translations of the Bible
translation,193,116,experimental-setup,word embeddings,trained using,skipgram
translation,193,116,experimental-setup,with negative sampling,on,word-by-sentence PMI matrix
translation,193,116,experimental-setup,word-by-sentence PMI matrix,induced from,Edinburgh Bible Corpus
translation,193,116,experimental-setup,skipgram,has,with negative sampling
translation,193,116,experimental-setup,Experimental setup,has,word embeddings
translation,193,122,experimental-setup,weights,initialized using,normalized values
translation,193,122,experimental-setup,normalized values,add,1
translation,193,122,experimental-setup,1,to,initial forget gate bias
translation,193,122,experimental-setup,Experimental setup,add,1
translation,193,122,experimental-setup,Experimental setup,has,weights
translation,193,123,experimental-setup,network,using,"RMSprop ( Tieleman and Hinton , 2012 )"
translation,193,123,experimental-setup,"RMSprop ( Tieleman and Hinton , 2012 )",with,hyperparameters
translation,193,123,experimental-setup,minibatches,of,64 sentences
translation,193,123,experimental-setup,hyperparameters,has,? = 0.1 and ? = 0.9
translation,193,123,experimental-setup,Experimental setup,trained,network
translation,193,125,experimental-setup,dropouts,after,each LSTMlayer
translation,193,125,experimental-setup,dropouts,between,input layer and the first LSTM - layer
translation,193,125,experimental-setup,dropouts,with,dropout probability
translation,193,125,experimental-setup,each LSTMlayer,with,dropout probability p = 0.5
translation,193,125,experimental-setup,each LSTMlayer,with,dropout probability
translation,193,125,experimental-setup,input layer and the first LSTM - layer,with,dropout probability
translation,193,125,experimental-setup,Experimental setup,applied,dropouts
translation,193,125,experimental-setup,Experimental setup,between,input layer and the first LSTM - layer
translation,193,126,experimental-setup,gradient clipping factor,of,15
translation,193,126,experimental-setup,Experimental setup,employed,gradient clipping factor
translation,193,128,experimental-setup,"10 , 50 , 100 , and 200 hidden units per layer",with,up to 6 layers
translation,193,128,experimental-setup,Experimental setup,experimented with,"10 , 50 , 100 , and 200 hidden units per layer"
translation,193,129,experimental-setup,greedy search,on,monolingual parsing
translation,193,129,experimental-setup,greedy search,determined,optimal network shape
translation,193,129,experimental-setup,optimal network shape,to contain,100 units per direction
translation,193,129,experimental-setup,optimal network shape,total of,4 layers
translation,193,129,experimental-setup,100 units per direction,per,hidden layer
translation,193,129,experimental-setup,Experimental setup,Using,greedy search
translation,193,114,experiments,cross-lingual evaluation,of,Tensor -LSTM
translation,193,114,experiments,Tensor -LSTM,using,cross entropy loss
translation,193,114,experiments,Tensor -LSTM,using,mean squared loss
translation,193,114,experiments,cross entropy loss,with,early decoding
translation,193,114,experiments,mean squared loss,with,late decoding
translation,193,127,experiments,monolingual setting,used,early stopping
translation,193,127,experiments,early stopping,on,development set
translation,193,142,experiments,monolingual setting,compare,parser
translation,193,142,experiments,"fast , capable graph - based parser",used as,component
translation,193,142,experiments,component,in,many larger systems
translation,193,142,experiments,"TurboParser ( Martins et al. , 2010 )",has,"fast , capable graph - based parser"
translation,193,5,model,end-to- end graph - based neural network dependency parser,trained to reproduce,matrices of edge scores
translation,193,5,model,Model,present,end-to- end graph - based neural network dependency parser
