topic,paper_ID,sentence_ID,info-unit,sub,pred,obj
summarization,18,28,results,bene t,of learning,pairwise relationship
summarization,18,28,results,pairwise relationship,between,source code tokens
summarization,18,28,results,Results,showcase,bene t
summarization,18,31,results,deeper model ( more layers ),performs,better
summarization,18,31,results,better,than,wider model
summarization,18,31,results,wider model,has,more neurons per layer
summarization,18,31,results,Results,showcase,deeper model ( more layers )
summarization,18,32,results,deeper model,is,more bene cial
summarization,18,32,results,more bene cial,in,source code summarisation
summarization,18,32,results,more bene cial,depends more on,semantic information
summarization,18,32,results,semantic information,than,syntactic
summarization,18,32,results,Results,suspect,deeper model
summarization,19,6,ablation-analysis,scienti c papers,suitable for,data-driven summarisation
summarization,19,6,ablation-analysis,Ablation analysis,show,scienti c papers
summarization,19,44,ablation-analysis,Large variation,of,sentence locations
summarization,19,44,ablation-analysis,sentence locations,selected by,extractive models
summarization,19,44,ablation-analysis,extractive models,on,title-gen
summarization,19,4,baselines,gen,applied,wide range of extractive and abstractive models
summarization,19,4,baselines,Baselines,has,gen
summarization,19,21,baselines,TFIDF - emb,creates,sentence representation
summarization,19,21,baselines,Baselines,has,TFIDF - emb
summarization,19,22,baselines,Rwmd-rank,ranks,sentences
summarization,19,22,baselines,sentences,by how similar,sentence
summarization,19,22,baselines,sentence,compared to,all the other sentences
summarization,19,22,baselines,all the other sentences,in,document
summarization,19,22,baselines,Baselines,has,Rwmd-rank
summarization,19,23,baselines,Rwmd,stands for,Relaxed Word Mover 's Distance
summarization,19,23,baselines,LexRank,to rank,sentences
summarization,19,23,baselines,Baselines,has,Rwmd
summarization,19,25,baselines,Baselines,has,Three baselines
summarization,19,26,baselines,Lstm,is,common LSTM encoder-decoder model
summarization,19,26,baselines,Lstm,with,attention mechanism
summarization,19,26,baselines,attention mechanism,at,word-level
summarization,19,26,baselines,Baselines,has,Lstm
summarization,19,27,baselines,Fconv,is,CNN encoder-decoder
summarization,19,27,baselines,CNN encoder-decoder,on,subword - level
summarization,19,27,baselines,CNN encoder-decoder,separating,words
summarization,19,27,baselines,words,into,smaller units
summarization,19,27,baselines,smaller units,using,byte-pair encoding ( BPE )
summarization,19,27,baselines,Baselines,has,Fconv
summarization,19,11,experimental-setup,Title-gen,constructed using,MEDLINE
summarization,19,11,experimental-setup,abstract-gen,conducted using,PubMed
summarization,19,11,experimental-setup,Experimental setup,has,Title-gen
summarization,19,5,experiments,title- gen dataset,consists of,5 million biomedical papers
summarization,19,5,experiments,abstract - gen dataset,consists of,900K papers
summarization,19,12,experiments,title- gen,pairs,abstract
summarization,19,12,experiments,abstract,to,title of the paper
summarization,19,12,experiments,full body,to,abstract summary
summarization,19,15,experiments,Repeat score,measures,average overlap
summarization,19,15,experiments,average overlap,of,each sentence
summarization,19,15,experiments,each sentence,in,text
summarization,19,15,experiments,text,with,remainder of the text
summarization,19,16,experiments,repetitive content,body text of,paper
summarization,19,34,experiments,METEOR score,used for,machine translation
summarization,19,13,model,Repeat score,for,each data pairs
summarization,19,13,model,Model,has,text processing pipeline
summarization,19,14,model,Overlap score,measures,overlapping tokens
summarization,19,14,model,overlapping tokens,between,summary ( title or abstract ) and the input text ( abstract or full body )
summarization,19,14,model,Model,has,Overlap score
summarization,19,29,model,C2 c,is,character - level encoder-decoder model
summarization,19,29,model,Model,has,C2 c
summarization,19,30,model,character representations,from,input
summarization,19,30,model,character representations,feed it into,LSTM encoderdecoder model
summarization,19,30,model,input,using,CNN
summarization,19,30,model,Model,builds,character representations
summarization,19,17,results,summary statistics,of,both datasets
summarization,19,28,results,Results,has,Character
summarization,19,32,results,evaluation metrics,are,ROUGE scores
summarization,19,32,results,evaluation metrics,are,METEOR score
summarization,19,32,results,evaluation metrics,are,Overlap score
summarization,19,32,results,evaluation metrics,are,Repeat score
summarization,19,32,results,Results,has,evaluation metrics
summarization,19,37,results,rwmd-rank,is,best extractive model
summarization,19,37,results,all extractive models,by,large margin
summarization,19,37,results,large margin,including,oracle
summarization,19,37,results,title- gen results,has,rwmd-rank
summarization,19,37,results,c2,has,model )
summarization,19,37,results,c2,has,outperformed
summarization,19,37,results,model ),has,outperformed
summarization,19,37,results,outperformed,has,all extractive models
summarization,19,37,results,Results,For,title- gen results
summarization,19,38,results,Both c2 c and fconv,achieved,similar results
summarization,19,38,results,similar results,with,similar high overlap scores
summarization,19,38,results,Results,has,Both c2 c and fconv
summarization,19,39,results,lead - 10,was,strong baseline
summarization,19,39,results,abstract - gen results,has,lead - 10
summarization,19,39,results,Results,For,abstract - gen results
summarization,19,40,results,All extractive models,achieved,similar ROUGE scores
summarization,19,40,results,similar ROUGE scores,with,similar Repeat score
summarization,19,40,results,Results,has,All extractive models
summarization,19,41,results,Abstractive models,performed,poorly
summarization,19,41,results,poorly,based on,ROUGE scores
summarization,19,41,results,all models,in terms of,METEOR score
summarization,19,41,results,outperformed,has,all models
summarization,19,41,results,Results,has,Abstractive models
summarization,19,42,results,Results,has,Qualitative evaluation
summarization,19,45,results,abstractive generated titles,tend to be,high quality
summarization,19,45,results,abstractive generated titles,of,high quality
summarization,19,45,results,Lstm,generate,more novel words
summarization,19,45,results,Results,has,abstractive generated titles
summarization,19,46,results,generated titles,occasionally make mistakes,incorrect words
summarization,19,46,results,Results,has,generated titles
summarization,19,48,results,important content,spread across,sections
summarization,19,48,results,Results,has,important content
summarization,19,49,results,Output,of,fconv abstractive model
summarization,19,49,results,fconv abstractive model,is,bad quality
summarization,19,49,results,fconv abstractive model,of,bad quality
summarization,19,49,results,bad quality,lacks,coherent and content ow
summarization,19,49,results,Results,has,Output
summarization,20,16,ablation-analysis,Entropy,measures,coverage level
summarization,20,16,ablation-analysis,maximised,when,every semantic unit
summarization,20,16,ablation-analysis,every semantic unit,in,summary
summarization,20,16,ablation-analysis,Ablation analysis,has,Entropy
summarization,20,20,baselines,relevancy,compare,probability distributions
summarization,20,20,baselines,probability distributions,of,source document and summary
summarization,20,4,model,simple theoretical model,to capture,information importance
summarization,20,4,model,information importance,in,summarisation
summarization,20,4,model,Model,Proposed,simple theoretical model
summarization,20,5,model,information importance,in,summarisation
summarization,20,5,model,redundancy,has,"relevance , and informativeness"
summarization,20,5,model,Model,captures,redundancy
summarization,20,7,model,three key concepts,in,summarisation
summarization,20,8,model,Importance concept,using,three key concepts
summarization,20,8,model,Importance concept,interpret,results
summarization,20,8,model,three key concepts,in,summarisation
summarization,20,8,model,Model,Formulate,Importance concept
summarization,20,10,model,Framework Semantic unit,small piece of,information
summarization,20,10,model,Model,Overall,Framework Semantic unit
summarization,20,10,model,Model,has,Framework Semantic unit
summarization,20,11,model,Model,represents,possible semantic units
summarization,20,12,model,text input X,made up of,many semantic units
summarization,20,12,model,text input X,represented by,probability distribution
summarization,20,12,model,probability distribution,means,frequency distribution
summarization,20,12,model,of semantic units,in,overall text
summarization,20,12,model,frequency distribution,has,of semantic units
summarization,20,12,model,Model,has,text input X
summarization,20,13,model,probability,that,semantic unit
summarization,20,13,model,semantic unit,appears in,text X
summarization,20,13,model,semantic unit,could be,interepreted
summarization,20,13,model,Model,interpreted as,probability
summarization,20,15,model,level of information,presented in,summary
summarization,20,15,model,summary,measured by,entropy
summarization,20,15,model,Model,has,level of information
summarization,20,19,model,relevant summary,should have,minimum loss of information
summarization,20,31,model,background knowledge,customisethe,model
summarization,20,31,model,Model,customisethe,model
summarization,20,36,model,summary,should be,generated
summarization,20,36,model,generated,with,objective
summarization,20,36,model,objective,to bring,most new information
summarization,20,36,model,most new information,to,user
summarization,20,36,model,knowledge K,has,summary
summarization,20,37,model,each semantic unit,need,function
summarization,20,37,model,function,takes in,probability
summarization,20,37,model,probability,of,semantic unit
summarization,20,37,model,semantic unit,in,source document D
summarization,20,37,model,Model,for,each semantic unit
summarization,20,9,results,of importance,for,summarisation
summarization,20,9,results,of importance,good correlation with,human summarisation
summarization,20,9,results,summarisation,good correlation with,human summarisation
summarization,20,9,results,our theoretical model,has,of importance
summarization,20,9,results,Results,Showed,our theoretical model
summarization,20,18,results,relevant summary,closely approximates,original text
summarization,20,18,results,Results,has,relevant summary
summarization,20,21,results,average surprise,producing,S summary
summarization,20,21,results,S summary,expecting,D source
summarization,20,22,results,INFORMATIVENESS P K I nf,has,K )
summarization,20,22,results,Results,has,INFORMATIVENESS P K I nf
summarization,20,24,results,quantities,correlate with,human judgements
summarization,20,24,results,well,has,quantities
summarization,20,24,results,Results,assess,well
summarization,20,25,results,Each quantity,of,our framework
summarization,20,25,results,Each quantity,to score,sentences
summarization,20,25,results,sentences,for,summary
summarization,20,25,results,Results,has,Each quantity
summarization,20,27,results,generated summaries ( using ),similar to,human reference summaries ( )
summarization,20,28,results,both summaries,found that,human reference summaries
summarization,20,28,results,human reference summaries,scored,signi cantly higher
summarization,20,28,results,signi cantly higher,than,our generated summaries
summarization,20,29,results,S,measured by,cross entropy
summarization,20,29,results,cross entropy,between,summary and background knowledge
summarization,20,30,results,cross entropy,for,relevance
summarization,20,30,results,cross entropy,for,informativeness
summarization,20,30,results,cross entropy,for,informativeness
summarization,20,30,results,relevance,should be,low
summarization,20,30,results,relevance,should be,high
summarization,20,30,results,relevance,want,summary
summarization,20,30,results,low,want,summary
summarization,20,30,results,summary,to be,similar and relevant
summarization,20,30,results,cross entropy,for,informativeness
summarization,20,30,results,informativeness,should be,high
summarization,20,30,results,Results,has,cross entropy
summarization,20,35,results,Results,has,Importance
summarization,21,31,baselines,CNN and biLSTM,to encode,extraction units
summarization,21,9,experiments,QA pairs,extracted from,human abstract
summarization,21,9,experiments,questions,using,source document
summarization,21,16,experiments,better,as,extraction units
summarization,21,27,experiments,words or chunks ( phrases ),as,extraction units
summarization,21,6,hyperparameters,question answer ( QA ) pairs,limit,answer token
summarization,21,6,hyperparameters,answer token,to,salient word
summarization,21,6,hyperparameters,answer token,to,named entity
summarization,21,6,hyperparameters,Hyperparameters,To create,question answer ( QA ) pairs
summarization,21,8,hyperparameters,at least one QA pair,should be extracted from,each sentence
summarization,21,8,hyperparameters,each sentence,of,abstract
summarization,21,20,hyperparameters,answer tokens,chosen,randomly
summarization,21,20,hyperparameters,answer tokens,can be,root word
summarization,21,20,hyperparameters,answer tokens,can be,subj / obj word
summarization,21,20,hyperparameters,answer tokens,can be,NER word
summarization,21,20,hyperparameters,Hyperparameters,has,answer tokens
summarization,21,21,hyperparameters,participants,rate,informativeness
summarization,21,21,hyperparameters,informativeness,of,summary
summarization,21,21,hyperparameters,summary,from,1 - 5
summarization,21,21,hyperparameters,summary,being,most informative
summarization,21,21,hyperparameters,Hyperparameters,asked,participants
summarization,21,21,hyperparameters,Hyperparameters,rate,informativeness
summarization,21,28,hyperparameters,text chunks,using,sentence constituent parse tree
summarization,21,28,hyperparameters,each chunk,has,at most 5 words
summarization,21,28,hyperparameters,Hyperparameters,obtain,text chunks
summarization,21,30,model,Model,focused on,ner-grained extraction units
summarization,21,34,model,framework,whereby,importance
summarization,21,34,model,importance,of,t-th source extraction unit
summarization,21,34,model,importance,determined by,informativeness
summarization,21,34,model,importance,determined by,position
summarization,21,34,model,importance,determined by,relationship with the previously selected extraction units
summarization,21,34,model,t-th source extraction unit,determined by,informativeness
summarization,21,34,model,position,in,document
summarization,21,34,model,Model,use,framework
summarization,21,35,model,positional embeddings,to encode,position
summarization,21,35,model,position,has,of the extraction unit
summarization,21,35,model,Model,have,positional embeddings
summarization,21,36,model,each time step,build,vector representation
summarization,21,36,model,each time step,used it along with,positional embeddings
summarization,21,36,model,vector representation,of,our summary
summarization,21,36,model,vector representation,used it along with,positional embeddings
summarization,21,36,model,vector representation,used it along with,our encoded hidden states
summarization,21,36,model,our summary,has,up to time t - 1
summarization,21,37,model,architecture,is,unidirectional LSTM
summarization,21,37,model,Model,is,unidirectional LSTM
summarization,21,37,model,Model,has,architecture
summarization,21,5,results,Our generated summaries,yielded,competitive results
summarization,21,5,results,competitive results,measured by,automatic metrics
summarization,21,5,results,competitive results,measured by,human assessors
summarization,21,5,results,Results,has,Our generated summaries
summarization,21,7,results,salient word or named entity,in,all the sentences
summarization,21,7,results,all the sentences,in,human abstract
summarization,21,7,results,answer token,with,blank
summarization,21,7,results,blank,to create,Cloze-style QA pair
summarization,21,7,results,Results,identify,salient word or named entity
summarization,21,7,results,Results,replace,answer token
summarization,21,11,results,ROOT - type QA pairs,have,least number of unique answers
summarization,21,11,results,Results,observed,ROOT - type QA pairs
summarization,21,12,results,QASumm + ROOT,performed,best
summarization,21,12,results,QASumm + ROOT,performed,best
summarization,21,12,results,best,amongst,variant
summarization,21,12,results,variant,in,daily mail dataset
summarization,21,12,results,QASumm + NER,performed,best
summarization,21,12,results,best,in,CNN dataset
summarization,21,12,results,Results,has,QASumm + ROOT
summarization,21,13,results,maximise,has,performance
summarization,21,13,results,Results,maintaining,good number of unique answers
summarization,21,17,results,performance,of,LSTM and CNN encoder
summarization,21,17,results,performance,found that,chunks
summarization,21,17,results,performance,found that,chunks
summarization,21,17,results,LSTM and CNN encoder,found that,chunks
summarization,21,17,results,LSTM and CNN encoder,found that,chunks
summarization,21,17,results,chunks,with,LSTM
summarization,21,17,results,chunks,with,CNN
summarization,21,17,results,chunks,with,LSTM
summarization,21,17,results,chunks,performed,best
summarization,21,17,results,LSTM,performed,best
summarization,21,17,results,CNN,with,words
summarization,21,17,results,CNN,has,outperformed
summarization,21,17,results,outperformed,has,LSTM
summarization,21,17,results,outperformed,has,CNN
summarization,21,17,results,Results,compared,performance
summarization,21,22,results,Results,evaluated,summaries
summarization,21,23,results,average time it takes,to complete,single question
summarization,21,23,results,average time it takes,to complete,overall accuracy
summarization,21,23,results,average time it takes,to complete,informativeness score
summarization,21,23,results,Results,showcase,average time it takes
summarization,21,24,results,our QASumm,with,NER - type QA pairs
summarization,21,24,results,NER - type QA pairs,able to achieved,highest accuracy and informativeness
summarization,21,24,results,human performance,has,our QASumm
summarization,21,24,results,Results,Excluding,human performance
summarization,21,25,results,wide margin,in,QA accuracy
summarization,21,25,results,wide margin,despite,similar level
summarization,21,25,results,best performing model,has,wide margin
summarization,21,25,results,Results,found that,best performing model
summarization,22,28,ablation-analysis,article,focuses on,event
summarization,22,28,ablation-analysis,event,described in,summary
summarization,22,28,ablation-analysis,summary,has,Related
summarization,22,15,baselines,dataset construction,has,three steps
summarization,22,15,baselines,Baselines,has,dataset construction
summarization,22,26,baselines,article title,with,rst three sentences
summarization,22,26,baselines,rst three sentences,of,assigned summary
summarization,22,38,baselines,Baselines,considered,different oracles and baseline models
summarization,22,4,experiments,multi-document summarisation,built from,Wikipedia Current Events Portal ( WCEP )
summarization,22,4,experiments,MDS ),built from,Wikipedia Current Events Portal ( WCEP )
summarization,22,4,experiments,multi-document summarisation,has,MDS )
summarization,22,5,experiments,concise and neutral human-written summaries,of,news events
summarization,22,5,experiments,concise and neutral human-written summaries,with links to,external source articles
summarization,22,6,experiments,number of source articles,by looking at,related articles
summarization,22,6,experiments,related articles,of,source articles
summarization,22,6,experiments,source articles,in,Common Crawl archive
summarization,22,9,experiments,100 articles,per cluster,WCEP - 100 )
summarization,22,9,experiments,100 articles,due to,scalability
summarization,22,9,experiments,WCEP - 100 ),due to,scalability
summarization,22,16,experiments,WCEP,lists out,daily news events
summarization,22,16,experiments,daily news events,whereby,each news event
summarization,22,16,experiments,human summary,with,at least one external news articles
summarization,22,16,experiments,each news event,has,human summary
summarization,22,25,experiments,our additional articles,from,Common Crawl
summarization,22,25,experiments,our additional articles,related to,our source articles
summarization,22,32,experiments,summaries,using,coverage and density metrics
summarization,22,33,experiments,Coverage,measures,number of words
summarization,22,33,experiments,number of words,from,summary
summarization,22,33,experiments,summary,extracted from,all the articles
summarization,22,33,experiments,summary,be described as,series of extractions
summarization,22,33,experiments,density,measures,how well
summarization,22,33,experiments,summary,be described as,series of extractions
summarization,22,33,experiments,how well,has,summary
summarization,22,17,hyperparameters,Each individual events,contain,list of URLs
summarization,22,17,hyperparameters,list of URLs,has,to external source articles
summarization,22,17,hyperparameters,Hyperparameters,has,Each individual events
summarization,22,19,model,input articles,for,ground -truth summaries
summarization,22,19,model,input articles,each of,ground -truth summaries
summarization,22,19,model,ground -truth summaries,by searching for,similar articles
summarization,22,19,model,similar articles,in,Common Crawl News dataset
summarization,22,19,model,Model,extended,input articles
summarization,22,20,model,Model,by,simple logistic regression classi er
summarization,22,20,model,Model,training,simple logistic regression classi er
summarization,22,7,results,Results,has,MEASURING EXTRACTIVENESS OF OUR SUMMARIES
summarization,22,10,results,evaluation metrics,are,F1 score
summarization,22,10,results,Results,has,evaluation metrics
summarization,22,22,results,nal dataset,consists of,ground -truth summary
summarization,22,22,results,nal dataset,consists of,cluster of original source articles and related articles
summarization,22,22,results,Results,has,nal dataset
summarization,22,23,results,summary statistics,of,WCEP dataset
summarization,22,23,results,Results,showcase,summary statistics
summarization,22,31,results,related additional articles,from,350 articles
summarization,22,31,results,52 %,has,on-topic
summarization,22,31,results,30 %,has,related additional articles
summarization,22,31,results,Results,have,52 %
summarization,22,31,results,Results,have,30 %
summarization,22,35,results,WCEP dataset,shows,high coverage
summarization,22,35,results,high coverage,if,articles
summarization,22,35,results,articles,included from,Common Crawl
summarization,22,35,results,Results,has,WCEP dataset
summarization,22,36,results,copy mechanisms,useful for,generating summaries
summarization,22,36,results,Results,means,copy mechanisms
summarization,22,40,results,wide margin,between,oracle results
summarization,22,40,results,wide margin,between,best performaing model
summarization,22,41,results,supervised methods,by,small margin
summarization,22,41,results,supervised methods,has,seem to outperformed
summarization,22,41,results,seem to outperformed,has,unsupervised methods
summarization,22,41,results,Results,has,supervised methods
summarization,22,42,results,high single document oracle result,important to select,relevant articles
summarization,22,42,results,relevant articles,before,summarisation
summarization,22,42,results,Results,has,high single document oracle result
summarization,22,43,results,low performance,of,RANDOM LEAD
summarization,23,29,ablation-analysis,out - of- domain data,to train,our models
summarization,23,29,ablation-analysis,our models,may,negatively impact
summarization,23,29,ablation-analysis,our QAGS quality,due to,domain shift
summarization,23,29,ablation-analysis,negatively impact,has,our QAGS quality
summarization,23,34,ablation-analysis,number of questions,affect,correlation with human judgements
summarization,23,34,ablation-analysis,Ablation analysis,explore,number of questions
summarization,23,38,ablation-analysis,8.75 %,of,generated questions
summarization,23,38,ablation-analysis,generated questions,are,nonsense
summarization,23,38,ablation-analysis,3 %,are,well - formed
summarization,23,38,ablation-analysis,3 %,answer by,generated summary
summarization,23,38,ablation-analysis,Ablation analysis,found that,8.75 %
summarization,23,27,baselines,QAGS framework,requires,labelled data
summarization,23,27,baselines,labelled data,to train,QG and QA models
summarization,23,27,baselines,Baselines,has,QAGS framework
summarization,23,18,experiments,each summary,collected,3 annotations
summarization,23,18,experiments,each summary,obtain,single correctness score per summary
summarization,23,18,experiments,single correctness score per summary,by taking,majority vote
summarization,23,18,experiments,single correctness score per summary,averaging,binary scores
summarization,23,18,experiments,majority vote,for,each sentence
summarization,23,18,experiments,binary scores,across,summary sentences
summarization,23,37,experiments,"generated questions , article and summary answers",manually annotated,400 triplets
summarization,23,37,experiments,400 triplets,on,XSUM summaries
summarization,23,37,experiments,400 triplets,label them by,quality
summarization,23,4,hyperparameters,duplicates and questions,with,three tokens or less
summarization,23,4,hyperparameters,Hyperparameters,removing,duplicates and questions
summarization,23,5,hyperparameters,questions,into,QA model
summarization,23,5,hyperparameters,questions,predicted with,answer
summarization,23,5,hyperparameters,Hyperparameters,feed,questions
summarization,23,5,hyperparameters,Hyperparameters,remove,questions
summarization,23,44,hyperparameters,seq2seq model,to generate,questions
summarization,23,44,hyperparameters,questions,based on,answer and source article
summarization,23,44,hyperparameters,Hyperparameters,train,seq2seq model
summarization,23,6,model,K questions,based on,summary
summarization,23,6,model,Model,generated,K questions
summarization,23,9,model,extractive QA models,to extract,answers
summarization,23,9,model,answers,as,text spans
summarization,23,9,model,text spans,from,source document and summary
summarization,23,9,model,Model,have,extractive QA models
summarization,23,11,model,generated questions,using,source and summary
summarization,23,11,model,generated questions,both,source and summary
summarization,23,11,model,source and summary,to obtain,two sets of answers
summarization,23,11,model,Model,answer,generated questions
summarization,23,13,model,simple token - level F1 score,to compare,answers
summarization,23,13,model,simple token - level F1 score,measure,answer similarity
summarization,23,13,model,Model,have,simple token - level F1 score
summarization,23,14,model,answers,using,similarity metric
summarization,23,14,model,answer similarity score,over,all questions
summarization,23,14,model,Model,compare,answers
summarization,23,17,results,correlations,between,QAGS
summarization,23,17,results,correlations,between,human judgements
summarization,23,17,results,human judgements,of,factual consistency
summarization,23,17,results,Results,measured,correlations
summarization,23,21,results,human judgements,of,factual consistency
summarization,23,22,results,QAGS,achieved,highest correlation
summarization,23,22,results,highest correlation,by,substantial margin
summarization,23,22,results,Results,show,QAGS
summarization,23,23,results,QAGS,performed,2x better
summarization,23,23,results,2x better,than,next best performing metric
summarization,23,23,results,Results,has,QAGS
summarization,23,24,results,QAGS,scored,signi cantly lower
summarization,23,24,results,signi cantly lower,in,XSUM
summarization,23,24,results,other metrics,by,wide margin
summarization,23,24,results,still outperformed,has,other metrics
summarization,23,24,results,Results,has,QAGS
summarization,23,25,results,XSUM dataset,is,more abstractive
summarization,23,25,results,Results,showcase,XSUM dataset
summarization,23,28,results,effective,in,data rich domain
summarization,23,28,results,effective,in,niche domains
summarization,23,28,results,effective,in,niche domains
summarization,23,28,results,data rich domain,in,niche domains
summarization,23,28,results,Results,might be,effective
summarization,23,30,results,our QG model,using,SQUAD
summarization,23,30,results,collection,of,wikipedia articles
summarization,23,30,results,wikipedia articles,rather than,CNN articles
summarization,23,31,results,new correlations score,with,SQUAD - QG model
summarization,23,31,results,SQUAD - QG model,is,51.53 and 15.28
summarization,23,31,results,51.53 and 15.28,on,CNN / DM and XSUM dataset
summarization,23,31,results,Results,has,new correlations score
summarization,23,32,results,correlation scores,when using,NewsQA - QG model
summarization,23,32,results,signi cantly outperformed,has,other evaluation metrics
summarization,23,35,results,number of questions,see,consistent increase
summarization,23,35,results,consistent increase,in,correlation scores
summarization,23,35,results,correlation scores,in,both evaluation datasets
summarization,23,35,results,number of questions,has,increase
summarization,23,36,results,only 5 questions,able to achieve,correlations
summarization,23,36,results,higher,than,other evaluation metrics
summarization,23,36,results,only a small increase,in,correlation scores
summarization,23,36,results,only a small increase,when,increasing
summarization,23,36,results,correlation scores,when,increasing
summarization,23,36,results,number of questions,from,20 to 50
summarization,23,36,results,correlations,has,higher
summarization,23,36,results,increasing,has,number of questions
summarization,23,36,results,Results,with,only 5 questions
summarization,23,39,results,generated questions,are,easy to understanding
summarization,23,39,results,generated questions,are,meaningful
summarization,23,40,results,8.25 %,of,questions
summarization,23,40,results,8.25 %,answer by,source document
summarization,23,40,results,questions,are,wellformed
summarization,23,40,results,questions,answer by,source document
summarization,23,40,results,Results,has,8.25 %
summarization,23,41,results,large 32.50 %,of,incorrectly answers
summarization,23,41,results,incorrectly answers,using,source article
summarization,23,41,results,our QA model,is,weak
summarization,23,42,results,8 %,of,questions
summarization,23,42,results,answered correctly,using,source article and summary
summarization,23,42,results,Results,has,8 %
summarization,23,43,results,similarity,based on,how similar
summarization,23,43,results,how similar,has,answers
summarization,24,14,ablation-analysis,effect,of including,global and local context
summarization,24,14,ablation-analysis,global and local context,into,our summarisation approach
summarization,24,14,ablation-analysis,Ablation analysis,study,effect
summarization,24,15,ablation-analysis,local topic context,drives,strong improvement
summarization,24,15,ablation-analysis,strong improvement,in,overall performance
summarization,24,15,ablation-analysis,overall performance,of,model
summarization,24,15,ablation-analysis,Ablation analysis,seems that,local topic context
summarization,24,20,ablation-analysis,better structure,in representing,document
summarization,24,20,ablation-analysis,document,like,discourse tree
summarization,24,20,ablation-analysis,Ablation analysis,investigate,better structure
summarization,24,34,baselines,models,split into,different categories
summarization,24,34,baselines,Baselines,has,models
summarization,24,35,baselines,LSTM - minus,for,text summarisation
summarization,24,39,baselines,topic segment representation,used,LSTM - Minus
summarization,24,53,baselines,SumBasic,has,"LSA , and LexRank"
summarization,24,53,baselines,Baselines,has,SumBasic
summarization,24,32,experiments,ROUGE and METEOR,as,automatic evaluation metrics
summarization,24,40,experiments,LSTM - Minus,used for,learning
summarization,24,40,experiments,learning,has,text span embeddings
summarization,24,44,hyperparameters,embeddings,for,each segment ( from word i to word j )
summarization,24,44,hyperparameters,embeddings,compute,difference
summarization,24,44,hyperparameters,difference,between,hidden state i and hidden state j
summarization,24,44,hyperparameters,Hyperparameters,To create,embeddings
summarization,24,7,model,local context ( section ),to determine,sentence
summarization,24,7,model,sentence,is,informative enough
summarization,24,7,model,informative enough,to be,summary
summarization,24,7,model,informative enough,in,summary
summarization,24,7,model,Model,utilise,global context ( whole document )
summarization,24,7,model,Model,utilise,local context ( section )
summarization,24,19,model,traditional methods,such as,"feature engineering ( e.g. sentence position , saliency )"
summarization,24,19,model,traditional methods,into,our neural models
summarization,24,19,model,Model,integrate,traditional methods
summarization,24,24,model,sentence embedding,use,simple method
summarization,24,24,model,simple method,of averaging,word embeddings
summarization,24,24,model,Model,To compute,sentence embedding
summarization,24,28,model,document encoder,is,biGRU
summarization,24,28,model,biGRU,means,each sentence
summarization,24,28,model,two hidden states,has,forward ( yellow )
summarization,24,28,model,Model,has,document encoder
summarization,24,37,model,sentence representation,be,concatenation
summarization,24,37,model,concatenation,of,forward and backward hidden states
summarization,24,37,model,concatenation,both,forward and backward hidden states
summarization,24,37,model,Model,has,sentence representation
summarization,24,38,model,document representation,would be,concatenation
summarization,24,38,model,concatenation,of,nal end state
summarization,24,38,model,nal end state,of,forward and backward hidden states
summarization,24,38,model,nal end state,both,forward and backward hidden states
summarization,24,38,model,Model,For,document representation
summarization,24,41,model,LSTM - Minus,to create,embeddings
summarization,24,43,model,LSTM,to,whole sentence
summarization,24,43,model,LSTM,to obtain,hidden states
summarization,24,43,model,whole sentence,to obtain,hidden states
summarization,24,43,model,hidden states,of,each word
summarization,24,43,model,each word,in,sentence
summarization,24,43,model,Model,Apply,LSTM
summarization,24,45,model,each hidden state,contains,information
summarization,24,45,model,information,from,previous hidden states plus current word
summarization,24,45,model,information,outside and inside,segments
summarization,24,45,model,segment embeddings,using,information
summarization,24,45,model,information,outside and inside,segments
summarization,24,45,model,nal topic representation,concatenation of,forward and backward segment embeddings
summarization,24,45,model,forward and backward segment embeddings,has,SENTENCE CLASSIFIER
summarization,24,45,model,Model,to create,segment embeddings
summarization,24,46,model,sentence and document encoder,have,"sentence representations , document representation"
summarization,24,46,model,sentence and document encoder,have,topic segment representations
summarization,24,49,model,all three representations together,to form,nal representation
summarization,24,49,model,nal representation,has,Attentive Context
summarization,24,50,model,weighted context vector,for,each sentence
summarization,24,50,model,Model,compute,weighted context vector
summarization,24,51,model,weighted context vector,concatenated with,respective sentence representation
summarization,24,51,model,weighted context vector,feed into,MLP
summarization,24,51,model,MLP,with,sigmoid activation function
summarization,24,51,model,sigmoid activation function,to determine,sentence
summarization,24,51,model,sentence,should be included in,summary
summarization,24,51,model,Model,has,weighted context vector
summarization,24,6,results,topics,to guide,summarisation
summarization,24,6,results,summarisation,could,improvement
summarization,24,6,results,summarisation,see,improvement
summarization,24,6,results,Results,using,topics
summarization,24,9,results,all the other extractive models,in,all evaluation metrics
summarization,24,9,results,outperformed,has,all the other extractive models
summarization,24,10,results,performance,in,our models
summarization,24,10,results,performance,from,baseline models
summarization,24,10,results,performance,demonstrate,bene t
summarization,24,10,results,our models,from,baseline models
summarization,24,10,results,bene t,of including,local and global context
summarization,24,10,results,Results,increase in,performance
summarization,24,12,results,our models,have,good performance gain
summarization,24,12,results,good performance gain,in comparison to,current SOTA models
summarization,24,12,results,document length,has,increase
summarization,24,12,results,document length,has,our models
summarization,24,12,results,increase,has,our models
summarization,24,12,results,Results,as,document length
summarization,24,16,results,no signi cant bene t,in,global context
summarization,24,16,results,no signi cant bene t,including,global context
